,日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
3402,20221230,7947,エフピコ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
3403,20221230,7949,小松ウオール工業,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
3404,20221230,7951,ヤマハ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,4,TOPIX Mid400
3405,20221230,7952,河合楽器製作所,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
3406,20221230,7953,菊水化学工業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
3407,20221230,7955,クリナップ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
3408,20221230,7956,ピジョン,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,4,TOPIX Mid400
3409,20221230,7957,フジコピアン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
3410,20221230,7958,天馬,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
3411,20221230,7961,兼松サステック,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
3412,20221230,7962,キングジム,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
3413,20221230,7963,興研,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
3414,20221230,7965,象印マホービン,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
3415,20221230,7966,リンテック,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,4,TOPIX Mid400
3416,20221230,7970,信越ポリマー,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
3417,20221230,7971,東リ,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
3418,20221230,7972,イトーキ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
3419,20221230,7974,任天堂,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,1,TOPIX Core30
3420,20221230,7975,リヒトラブ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
3421,20221230,7976,三菱鉛筆,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,6,TOPIX Small 1
3422,20221230,7979,松風,プライム（内国株式）,3750,精密機器,9,電機・精密 ,7,TOPIX Small 2
3423,20221230,7980,重松製作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
3424,20221230,7981,タカラスタンダード,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,6,TOPIX Small 1
3425,20221230,7983,ミロク,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
3426,20221230,7984,コクヨ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,4,TOPIX Mid400
3427,20221230,7985,ネポン,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
3428,20221230,7986,日本アイ・エス・ケイ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
3429,20221230,7987,ナカバヤシ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
3430,20221230,7988,ニフコ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
3431,20221230,7989,立川ブラインド工業,プライム（内国株式）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
3432,20221230,7990,グローブライド,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,6,TOPIX Small 1
3433,20221230,7991,マミヤ・オーピー,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
3434,20221230,7992,セーラー万年筆,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
3435,20221230,7994,オカムラ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,6,TOPIX Small 1
3436,20221230,7995,バルカー,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
3437,20221230,7997,くろがね工作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
3438,20221230,7999,ＭＵＴＯＨホールディングス,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
3439,20221230,8001,伊藤忠商事,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,1,TOPIX Core30
3440,20221230,8002,丸紅,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,2,TOPIX Large70
3441,20221230,8005,スクロール,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
3442,20221230,8006,ユアサ・フナショク,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3443,20221230,8007,高島,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3444,20221230,8008,ヨンドシーホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
3445,20221230,8011,三陽商会,プライム（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
3446,20221230,8012,長瀬産業,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
3447,20221230,8013,ナイガイ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
3448,20221230,8014,蝶理,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3449,20221230,8015,豊田通商,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
3450,20221230,8016,オンワードホールディングス,プライム（内国株式）,3100,繊維製品,4,素材・化学 ,6,TOPIX Small 1
3451,20221230,8018,三共生興,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3452,20221230,8020,兼松,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
3453,20221230,8022,美津濃,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,6,TOPIX Small 1
3454,20221230,8023,大興電子通信,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
3455,20221230,8025,ツカモトコーポレーション,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3456,20221230,8029,ルックホールディングス,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
3457,20221230,8030,中央魚類,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3458,20221230,8031,三井物産,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,1,TOPIX Core30
3459,20221230,8032,日本紙パルプ商事,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3460,20221230,8035,東京エレクトロン,プライム（内国株式）,3650,電気機器,9,電機・精密 ,1,TOPIX Core30
3461,20221230,8037,カメイ,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3462,20221230,8038,東都水産,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3463,20221230,8039,築地魚市場,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3464,20221230,8040,東京ソワール,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,-,-
3465,20221230,8041,ＯＵＧホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3466,20221230,8043,スターゼン,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3467,20221230,8045,横浜丸魚,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3468,20221230,8046,丸藤シートパイル,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3469,20221230,8050,セイコーグループ,プライム（内国株式）,3750,精密機器,9,電機・精密 ,6,TOPIX Small 1
3470,20221230,8051,山善,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
3471,20221230,8052,椿本興業,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3472,20221230,8053,住友商事,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,2,TOPIX Large70
3473,20221230,8056,ＢＩＰＲＯＧＹ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
3474,20221230,8057,内田洋行,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
3475,20221230,8058,三菱商事,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,1,TOPIX Core30
3476,20221230,8059,第一実業,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3477,20221230,8060,キヤノンマーケティングジャパン,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
3478,20221230,8061,西華産業,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3479,20221230,8065,佐藤商事,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3480,20221230,8066,三谷商事,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3481,20221230,8068,菱洋エレクトロ,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
3482,20221230,8070,東京産業,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3483,20221230,8072,日本出版貿易,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3484,20221230,8074,ユアサ商事,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
3485,20221230,8075,神鋼商事,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3486,20221230,8076,カノークス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3487,20221230,8077,トルク,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3488,20221230,8078,阪和興業,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
3489,20221230,8079,正栄食品工業,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
3490,20221230,8081,カナデン,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3491,20221230,8084,菱電商事,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3492,20221230,8085,ナラサキ産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3493,20221230,8086,ニプロ,プライム（内国株式）,3750,精密機器,9,電機・精密 ,4,TOPIX Mid400
3494,20221230,8088,岩谷産業,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
3495,20221230,8089,ナイス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3496,20221230,8091,ニチモウ,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3497,20221230,8093,極東貿易,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3498,20221230,8095,アステナホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3499,20221230,8096,兼松エレクトロニクス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
3500,20221230,8097,三愛オブリ,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
3501,20221230,8098,稲畑産業,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
3502,20221230,8101,ＧＳＩクレオス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3503,20221230,8103,明和産業,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3504,20221230,8104,クワザワホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3505,20221230,8105,堀田丸正,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3506,20221230,8107,キムラタン,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
3507,20221230,8111,ゴールドウイン,プライム（内国株式）,3100,繊維製品,4,素材・化学 ,4,TOPIX Mid400
3508,20221230,8113,ユニ・チャーム,プライム（内国株式）,3200,化学,4,素材・化学 ,2,TOPIX Large70
3509,20221230,8114,デサント,プライム（内国株式）,3100,繊維製品,4,素材・化学 ,6,TOPIX Small 1
3510,20221230,8115,ムーンバット,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3511,20221230,8117,中央自動車工業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3512,20221230,8118,キング,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
3513,20221230,8119,三栄コーポレーション,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
